"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"31627";
"Name";"Ticket to Ride: Nordic Countries <small>(2007)</small>";
"Beschreibung";"Ticket to Ride: Nordic Countries entführt euch auf eine aufregende Reise durch das winterliche Skandinavien. Spielt mit zwei bis drei Spieler:innen und baut eure Zugstrecken von Kopenhagen nach Helsinki. Hier erwarten euch spezielle Herausforderungen wie Fähren und Tunnel, die euch zwingen, clever eure Züge zu planen, während ihr versucht, eure Gegner:innen zu blockieren. Genießt das einzigartige nordische Flair in diesem spannenden Brettspiel. <span class='filter-values' data-player-number='2 3' data-mechanics='drafting networks' data-themes='trains' ></span>";
"Tagline";"Baue Eisenbahnlinien, um Ziele in Skandinavien, Finnland und Estland zu verbinden.";
"Thumbnail";"https://cf.geekdo-images.com/bCdjNIu-O_SzVCfMLZY_KQ__thumb/img/YYhnkc5JxY3qmg-_2w_Tb2rMeXE=/fit-in/200x150/filters:strip_icc()/pic7634498.png";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"103343";
"Name";"A Game of Thrones: The Board Game (Second Edition) <small>(2011)</small>";
"Beschreibung";"In &quot;Ein Spiel der Throne: Das Brettspiel (Zweite Edition)&quot; taucht ihr in die Welt von Westeros ein und wetteifert um die Macht. Führt eines der großen Häuser und setzt auf kluge Diplomatie und Täuschung, um eure Ziele zu erreichen. Verteilt geheim eure Befehle, schmiedet Allianzen – die ihr auch brechen könnt – und zieht in den Kampf. Jeder Zug erfordert strategische Planung und durchdachte Aktionen. Hier sind Geschick und ein gewisses Maß an Verrat der Schlüssel zum Sieg! <span class='filter-values' data-player-number='5 6' data-mechanics='auction trading' data-themes='fantasy politics war' ></span>";
"Tagline";"Schließe Bündnisse – und brich sie! – während du versuchst, Westeros zu einen und zu erobern.";
"Thumbnail";"https://cf.geekdo-images.com/M_7UvwZvuxBVjxdadsa5AA__thumb/img/ZQ9guRvmMgYfseBC3_xNscMOKKo=/fit-in/200x150/filters:strip_icc()/pic1077906.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"70149";
"Name";"Ora et Labora <small>(2011)</small>";
"Beschreibung";"In Ora et Labora leitet ihr ein mittelalterliches Kloster und erweitert es durch geschicktes Management von Arbeitenden und Ressourcen. Erwerbt Land, baut Gebäude und sammelt Ressourcen mit einem besonderen Rondell-Mechanismus. Platziert eure Arbeiter:innen strategisch und nutzt die Gebäude der Gegner:innen gegen eine Gebühr. Stellt wertvolle Gegenstände her, um Siegpunkte zu gewinnen. Mit den Varianten Frankreich und Irland erlebt ihr spannende Abwechslung in eurer Strategie. <span class='filter-values' data-player-number='2 3 4' data-mechanics='networks workerPlacement' data-themes='oldHistory economy-infrastructure' ></span>";
"Tagline";"Verwalte Arbeiter:innen und Ressourcen, um das Land um dein mittelalterliches Kloster herum aufzubauen.";
"Thumbnail";"https://cf.geekdo-images.com/MLvyN4VJ3QNXBKxli8XLiA__thumb/img/mvTvon7ry-QKtYenVgg0LYUtdRc=/fit-in/200x150/filters:strip_icc()/pic5089618.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"188";
"Name";"Go <small>(-2200)</small>";
"Beschreibung";"Beim Spielen von Go taucht ihr in ein uraltes Strategiespiel ein, das Kopf und Geist fordert. Abwechselnd legt ihr Steine auf ein 19x19-Gitter und versucht, möglichst viel Raum zu kontrollieren. Durch geschicktes Abgrenzen von Bereichen und das Umschließen oder Fangen der Steine eurer Gegner:innen erobert ihr Territorien. Zug um Zug eröffnet sich eine Welt voller taktischer Tiefe. Das Spiel endet, wenn ihr einvernehmlich beschließt, es zu beenden. Dann wird gezählt, wer die meiste Fläche kontrolliert. <span class='filter-values' data-player-number='2' data-mechanics='deduction tilePlacement' data-themes='' ></span>";
"Tagline";"Nutze Steine, um im alten Spiel mit einfachen Regeln Raum zu kontrollieren.";
"Thumbnail";"https://cf.geekdo-images.com/6qAiZwWxSSKP2kFcA80cZg__thumb/img/COT5I3D_0dKWrSRHChb-SnQl3Zc=/fit-in/200x150/filters:strip_icc()/pic1728832.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"374173";
"Name";"Star Wars: The Deckbuilding Game <small>(2023)</small>";
"Beschreibung";"In Star Wars: The Deckbuilding Game steigt ihr in den ewigen Kampf zwischen der Rebellenallianz und dem Galaktischen Imperium ein. Dieses für zwei Personen entwickelte Spiel bringt den ikonischen Star Wars-Konflikt direkt auf euren Tisch. Entscheidet euch für eine Seite und baut euer Kartendeck clever aus, um den Gegner:innen überlegen zu sein. Zerstört drei feindliche Basen und nutzt dazu Ressourcenmanagement sowie taktische Auseinandersetzungen mit speziellen Fähigkeiten. <span class='filter-values' data-player-number='2' data-mechanics='cards deckBuilding drafting' data-themes='scifi war' ></span>";
"Tagline";"Die Rebellen und das Imperium treten gegeneinander an, um die Basen des jeweils anderen zu zerstören.";
"Thumbnail";"https://cf.geekdo-images.com/U6scsOGrPtVym4nCLaYjyw__thumb/img/0kgu-vLB9MQStlEyaR6bgKkemAQ=/fit-in/200x150/filters:strip_icc()/pic7387735.png";
"1";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"391163";
"Name";"Mischwald <small>(2023)</small>";
"Beschreibung";"In Mischwald sammelt ihr verschiedene Baumarten und lockt Tiere und Pflanzen an, um ein blühendes Waldökosystem zu erschaffen. Nutzt eure Karten klug, um Arten zu kombinieren und den besten Wald zu gestalten. Achtet darauf, wie der Winter naht und die Partie endet! Der geschickte Einsatz von Handmanagement und klugen Entscheidungen macht dieses umweltbewusste Spiel ideal für spannende Spieleabende im Kreis der Familie. <span class='filter-values' data-player-number='2 3 4' data-mechanics='cards drafting' data-themes='animals' ></span>";
"Tagline";"Sammle die wertvollsten Bäume und locke Arten zu ihnen an.";
"Thumbnail";"https://cf.geekdo-images.com/08bC8NviSTNc4Zvur4pueA__thumb/img/Xq8TNBmMl3Z7DoynvbUXchFAztc=/fit-in/200x150/filters:strip_icc()/pic7578350.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"14105";
"Name";"Commands & Colors: Ancients <small>(2006)</small>";
"Beschreibung";"Bei Commands & Colors: Ancients übernehmt ihr die Rolle von Militärbefehlshaber:innen in entscheidenden Schlachten der Antike bis ins frühe Mittelalter. Auf einem modularen Hexagon-Spielbrett bewegt ihr Einheiten, gesteuert durch Kommandokarten. Jede Mission spiegelt historisches Terrain und Truppenaufstellung wider. Nutzt Karten geschickt, würfelt für den Kampf, und passt eure Strategien an unterschiedlichste Bedingungen an. Erfolg erfordert taktisches Geschick und Anpassungsfähigkeit. <span class='filter-values' data-player-number='2' data-mechanics='' data-themes='oldHistory war' ></span>";
"Tagline";"Zugängliches taktisches Kriegsspiel von der Frühgeschichte bis zum Beginn des dunklen Zeitalters.";
"Thumbnail";"https://cf.geekdo-images.com/qcASDsV-0eNBVipfPhxs7A__thumb/img/Ti0K9F5Hsh6mE4OiYKuTASpC844=/fit-in/200x150/filters:strip_icc()/pic132447.jpg";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"171131";
"Name";"Captain Sonar <small>(2016)</small>";
"Beschreibung";"In Captain Sonar steuert ihr zusammen ein modernes U-Boot und versucht, das feindliche U-Boot zu orten und zu zerstören, bevor es euch erwischt. Jede:r übernimmt eine Rolle, wie zum Beispiel Kapitän:in oder Funker:in, und Kommunikation ist der Schlüssel zum Erfolg. Ihr könnt rundenbasiert oder gleichzeitig spielen, mit mehreren Karten und Schwierigkeitsgraden. Das Spiel vereint Teamarbeit und Strategie für ein packendes Erlebnis. <span class='filter-values' data-player-number='6' data-mechanics='action deduction storytelling' data-themes='nautical war' ></span>";
"Tagline";"Torpedos los! Jag das feindliche U-Boot in diesem spannenden Echtzeit-Teamspiel.";
"Thumbnail";"https://cf.geekdo-images.com/Dpu5nFJu4UUJ4Y50WyKueg__thumb/img/tRPNrLtteyfINpaFLLqEjyfTA10=/fit-in/200x150/filters:strip_icc()/pic7069368.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"0";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"123260";
"Name";"Suburbia <small>(2012)</small>";
"Beschreibung";"In Suburbia baut ihr eine kleine Gemeinde zu einer belebten Metropole aus. Mit sechseckigen Plättchen gestaltet ihr Wohngebiete, Gewerbe und Industriezonen, um das Wachstum eurer Stadt zu fördern. Verändert Einkommen und Ansehen eures Viertels, um die größte Bevölkerung zu erlangen. Tretet in jedem Spiel mit neuen Strategien gegen eure Gegner:innen an, indem ihr Ziele verfolgt und wertvolle Gebäude erwerbt. Gewinnt, indem ihr am Ende die größte Bevölkerung habt. <span class='filter-values' data-player-number='2 3 4' data-mechanics='drafting tilePlacement' data-themes='economy-infrastructure' ></span>";
"Tagline";"Erweitere deine bescheidene Nachbarschaft zu einem weitläufigen Vorort, um die meisten Bürger:innen anzuziehen.";
"Thumbnail";"https://cf.geekdo-images.com/1YcHesB7LRvCF8i9vgH7qw__thumb/img/LmYQpfDR6ds-9jGknAgbqjwuVs8=/fit-in/200x150/filters:strip_icc()/pic6009608.png";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"822";
"Name";"Carcassonne <small>(2000)</small>";
"Beschreibung";"In Carcassonne gestaltet ihr die mittelalterliche Landschaft Frankreichs, indem ihr Landschaftsplättchen legt. Diese Plättchen können Städte, Straßen, Klöster oder Wiesen zeigen. Ihr müsst sie so anlegen, dass Städte zu Städten und Straßen zu Straßen passen. Legt eure Meeple als Ritter:innen, Räuber:innen, Mönch:innen oder Bauern und sichert euch so Punkte, wenn die Gebiete vollendet werden. Schnelle Züge und clevere Entscheidungen machen das Spiel spannend und abwechslungsreich. <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl tilePlacement' data-themes='oldHistory' ></span>";
"Tagline";"Gestalte die mittelalterliche Landschaft Frankreichs und beanspruche Städte, Klöster und Bauernhöfe.";
"Thumbnail";"https://cf.geekdo-images.com/okM0dq_bEXnbyQTOvHfwRA__thumb/img/88274KiOg94wziybVHyW8AeOiXg=/fit-in/200x150/filters:strip_icc()/pic6544250.png";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"104006";
"Name";"Village <small>(2011)</small>";
"Beschreibung";"In Village lenkt ihr das Schicksal einer Familie über mehrere Generationen in einem mittelalterlichen Dorf. Arbeitet, reist und betet, während ihr für jedes Familienmitglied den besten Lebensweg wählt. Nutzt die Ressourcen aus unterschiedlichen Bereichen, doch vergesst nicht, dass die Zeit drängt und eure Dorfbewohner:innen altern. Lasst sie im Dorfchronik verewigen, um Ruhm zu erlangen. Setzt cleveres Zeitmanagement ein, um eure Strategie zu optimieren und eurem Familiennamen Ehre zu erweisen. <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl workerPlacement' data-themes='oldHistory animals economy-infrastructure' ></span>";
"Tagline";"Schicke deine Dorfbewohner:innen arbeiten, reisen, beten und... sterben, wenn es den meisten Ruhm bringt.";
"Thumbnail";"https://cf.geekdo-images.com/5FBIAvZi3Sw8dvmfwwJTjg__thumb/img/5H-bOQSAtO8LaWI3i3_oG3CQHHg=/fit-in/200x150/filters:strip_icc()/pic2760568.jpg";
"-1";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"148228";
"Name";"Splendor <small>(2014)</small>";
"Beschreibung";"In Splendor schlüpft ihr in die Rolle von Händler:innen der Renaissance, die Reichtum und Ansehen erlangen möchten. Ihr akquiriert Edelsteinminen, Transportmittel und Geschäfte, um Prestigepunkte zu sammeln. In eurem Zug sammelt ihr Edelsteinchips, kauft Entwicklungskarten oder reserviert Karten, um strategisch im Vorteil zu sein. Reichtum und Prestige locken vielleicht sogar adeligen Besuch. Der:die Erste, der:die 15 Prestigepunkte erreicht, gewinnt das Spiel. <span class='filter-values' data-player-number='2 3 4' data-mechanics='cards drafting' data-themes='economy-infrastructure newHistory' ></span>";
"Tagline";"Rennaissancehändler:innen wetteifern darum, Edelsteine zu ergattern, Besitztümer zu erwerben und den Adel zu beeindrucken.";
"Thumbnail";"https://cf.geekdo-images.com/vNFe4JkhKAERzi4T0Ntwpw__thumb/img/KKU_42Uswt4tKCpf1zY5kTzgr-g=/fit-in/200x150/filters:strip_icc()/pic8234167.png";
"1";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"150376";
"Name";"Dead of Winter: A Crossroads Game <small>(2014)</small>";
"Beschreibung";"In Dead of Winter: A Crossroads Game übernehmt ihr die Kontrolle über Überlebende in einer angeschlagenen Kolonie inmitten einer Zombie-Apokalypse. Ihr kämpft gegen äußere Bedrohungen und müsst gleichzeitig Nahrung, Moral und Vorräte verwalten. Jede:r Spieler:in führt eine Gruppe mit einzigartigen Fähigkeiten, hat aber auch geheime Ziele, die sich mit den Zielen der Kolonie überschneiden können. Könnt ihr das Gleichgewicht zwischen Zusammenarbeit und persönlichen Interessen finden? <span class='filter-values' data-player-number='3 4 5' data-mechanics='deduction storytelling trading' data-themes='horror' ></span>";
"Tagline";"Während du versuchst, Überlebende am Leben zu halten, wie wichtig sind dir die Bedürfnisse der Gruppe im Vergleich zu deinen eigenen?";
"Thumbnail";"https://cf.geekdo-images.com/g4mV4BH-ZrhMUVgil-yV1A__thumb/img/foFGN8KwmN8BaYNpolq0HcMba4M=/fit-in/200x150/filters:strip_icc()/pic3016500.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"0";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"299659";
"Name";"Clash of Cultures: Monumental Edition <small>(2021)</small>";
"Beschreibung";"In Clash of Cultures: Monumental Edition führt ihr eure Zivilisation von einer kleinen Siedlung zu einem mächtigen Imperium. Entdeckt neue Gebiete, erweitert eure Städte und entwickelt Technologien. Ihr könnt Allianzen schmieden oder Gegner:innen besiegen, um eure Macht zu sichern. Mit einem modularen Spielplan und beeindruckenden Figuren bietet jedes Spiel eine neue Herausforderung. Perfekt für alle, die strategische Aufbau-Spiele lieben. <span class='filter-values' data-player-number='2 3 4' data-mechanics='trading' data-themes='oldHistory economy-infrastructure' ></span>";
"Tagline";"Führe deine antike Zivilisation von einer kleinen Siedlung zu einem mächtigen Imperium.";
"Thumbnail";"https://cf.geekdo-images.com/NMUqU-PXbEbdLUmzWUlKSw__thumb/img/zZd_o34ABiKZagQfjVTF6sRFuT8=/fit-in/200x150/filters:strip_icc()/pic5594286.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"256680";
"Name";"Return to Dark Tower <small>(2022)</small>";
"Beschreibung";"In Return to Dark Tower schlüpft ihr in die Rollen tapferer Held:innen, die einer wiederauflebenden Dunkelheit entgegentreten. Während ihr Ressourcen sammelt, Gebäude säubert und gefährliche Gegner:innen bezwingt, prägt jede Entscheidung euren Weg zur ultimativen Konfrontation. Der ikonische Turm fordert eure Strategie heraus und enthüllt mit innovativer Technik neue Geheimnisse. Ob gemeinsam oder gegeneinander, jede Partie bietet Spannung und Überraschung. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='trading' data-themes='adventure fantasy war' ></span>";
"Tagline";"Ein kooperatives oder kompetitives Strategiespiel, in dem du als Held:in gegen einen ominösen Turm antrittst.";
"Thumbnail";"https://cf.geekdo-images.com/sd0acHeHj9RE-daXPC7pEg__thumb/img/ZDxL0mhIb3Rg8st8zCVZD9ngnf4=/fit-in/200x150/filters:strip_icc()/pic5153383.jpg";
"0";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"285967";
"Name";"Ankh: Gods of Egypt <small>(2021)</small>";
"Beschreibung";"In Ankh: Götter des alten Ägyptens übernehmt ihr die Rolle von Gottheiten, die in einem vergessenden Zeitalter ums Überleben kämpfen. Baut Karawanen, beschwört Monster und sammelt Anhänger:innen, um die Vorherrschaft zu erlangen. Wunderschön gestaltete Miniaturen erwecken die mythische Welt zum Leben. Euer Einfallsreichtum ist entscheidend, denn Glück spielt hier keine Rolle. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='areaControl' data-themes='oldHistory fantasy war' ></span>";
"Tagline";"Schlüpfe in die Rolle eines ägyptischen Gottes, der kämpft, um zu überleben und in Erinnerung zu bleiben.";
"Thumbnail";"https://cf.geekdo-images.com/_al0scMG_pQfGVM31Scf1Q__thumb/img/OMVAMJX95HNO-vSRdk-kGjAzzBY=/fit-in/200x150/filters:strip_icc()/pic6107853.jpg";
"-1";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"215";
"Name";"Tichu <small>(1991)</small>";
"Beschreibung";"In Tichu versucht ihr zusammen mit einem Partner oder einer Partnerin, eure Karten schneller als das gegnerische Team loszuwerden. Setzt eure Karten klug ein: Die Sonderkarten wie Phönix oder Mah Jongge bieten taktische Kniffe. Fordert das dominante Blatt heraus oder passt, und sichert euch den nächsten Zug. Ein „Tichu“ bringt Punkte, wenn ihr korrekt liegt, aber Verluste bei falscher Einschätzung. Teamwork und geschicktes Bluffen sind der Schlüssel auf dem Weg zu 1.000 Punkten. <span class='filter-values' data-player-number='4' data-mechanics='cards' data-themes='' ></span>";
"Tagline";"Sei der Erste, der seine Karten ablegt in diesem beliebten Partnerspiel.";
"Thumbnail";"https://cf.geekdo-images.com/gz8_8iYP2SSGVAxpp7CwLg__thumb/img/5jkPnPGk5LWNzuW5GANPDLa4ZRA=/fit-in/200x150/filters:strip_icc()/pic5854968.png";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"0";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"241451";
"Name";"Aeon's End: Legacy <small>(2019)</small>";
"Beschreibung";"In Aeon's End: Legacy übernehmt ihr die Rolle junger Lehrlinge, die zu Rissmagier:innen ausgebildet werden, um die letzte Verteidigungslinie gegen das namenlose Unheil zu bilden. In einer fortlaufenden Kampagne lernt ihr, Ressourcen zu verwalten, euer Deck zu bauen und einzigartige Fähigkeiten einzusetzen. Gemeinsam mit bis zu vier Personen müsst ihr die Stadt Gravehold schützen. Entscheidungen wirken sich langfristig aus und machen jede Spielrunde besonders spannungsvoll. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='cards deckBuilding drafting' data-themes='fantasy scifi' ></span>";
"Tagline";"Verteidige dein immer verzweifelter werdendes Zuhause gegen das Namenlose in einer sich entwickelnden Kampagne.";
"Thumbnail";"https://cf.geekdo-images.com/quoCefZvHWeaf31_8HvFSA__thumb/img/FBXSHWkooee1d4biQAbQwSiIu78=/fit-in/200x150/filters:strip_icc()/pic3979852.jpg";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"293014";
"Name";"Nidavellir <small>(2020)</small>";
"Beschreibung";"In Nidavellir seid ihr berufen, die Zwerge gegen den mächtigen Drachen Fafnir zu rüsten. Ihr durchkämmt die Tavernen, um tapfere Zwerge mit speziellen Fähigkeiten anzuwerben. Setzt eure Münzen geschickt ein, um die besten Charaktere in eure Armee zu holen. Mit verschiedenen Zwergenklassen wie Schmieden oder Jäger:innen sammelt ihr Punkte. Durch clevere Taktiken könnt ihr den Wert eurer Münzen steigern und eure Gegner:innen übertrumpfen. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='auction cards' data-themes='fantasy' ></span>";
"Tagline";"Stell dir eine furchterregende Crew von Zwergen zusammen, um den mächtigen Fafnir zu bekämpfen!";
"Thumbnail";"https://cf.geekdo-images.com/PX7t5xXDLI2XqxoTShLayg__thumb/img/jV7kN2k9IkGKLhus2FJ5_VP9awc=/fit-in/200x150/filters:strip_icc()/pic5039625.jpg";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"182631";
"Name";"Star Realms: Colony Wars <small>(2015)</small>";
"Beschreibung";"In Star Realms: Colony Wars startet ihr mit einer Flotte von zehn Basisschiffen. Eure Aufgabe ist es, durch den Erwerb mächtigerer Schiffe und Basen, die ihr mit Handel bekommt, zu expandieren. Das dynamische Handelsrow bietet ständig neue Karten für verschiedene Strategien. Um zu gewinnen, müsst ihr die Autorität eurer Gegner:innen auf null reduzieren, indem ihr sie angreift und ihre Basen zerstört. Dieses eigenständige Spiel kann auch als Erweiterung für Star Realms genutzt werden. <span class='filter-values' data-player-number='2' data-mechanics='cards deckBuilding drafting' data-themes='scifi war' ></span>";
"Tagline";"Erweitere deine Flotte, verteidige deine Basen und siege im Kampf um die Kolonien.";
"Thumbnail";"https://cf.geekdo-images.com/FKEjArvFzBTpPJRvU34t8A__thumb/img/v4xPFJ7qUbkc6f7Dpgsn21ZM5YQ=/fit-in/200x150/filters:strip_icc()/pic4324043.jpg";
"1";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"269207";
"Name";"The Taverns of Tiefenthal <small>(2019)</small>";
"Beschreibung";"In Die Tavernen im Tiefen Thal baut und erweitert ihr eure eigene Taverne in einem gemütlichen Dorf. Zieht klug eure Würfel, um Gäste anzulocken und euer Kartendeck zu erweitern. Ziel ist es, wohlhabende Kund:innen anzuziehen, Gewinne zu erzielen und die Taverne so auszubauen, dass Adlige nicht widerstehen können. Mit einem modularen Aufbau bietet das Spiel die Möglichkeit, nach und nach mehr Komplexität hinzuzufügen und jede Partie einzigartig zu gestalten. <span class='filter-values' data-player-number='2 3 4' data-mechanics='cards deckBuilding drafting workerPlacement' data-themes='oldHistory' ></span>";
"Tagline";"Baue und verbessere deine eigene Taverne in diesem biergeschwängerten Deckbauspiel.";
"Thumbnail";"https://cf.geekdo-images.com/H-AU-nhjCbaxWlWj_O-eFw__thumb/img/K_cH8KNrKA2FdgvqtUMubNvoRQU=/fit-in/200x150/filters:strip_icc()/pic4873141.jpg";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"332686";
"Name";"John Company: Second Edition <small>(2022)</small>";
"Beschreibung";"In John Company: Second Edition tretet ihr als ehrgeizige Familien an, um die Britische Ostindien-Kompanie für euren persönlichen Vorteil zu nutzen. Während ihr gemeinsam das Schicksal des Unternehmens lenkt, ist euer wahres Ziel, das Ansehen eurer Familie zu steigern. Das Spiel ist von Verhandlungen und strategischem Schachzug geprägt und bietet eine einzigartige Mischung aus Kooperation und Wettbewerb. Jedes eurer Entscheidungen ist von großer Bedeutung. <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='trading' data-themes='economy-infrastructure politics' ></span>";
"Tagline";"Versprich und schmeichle dir deinen Weg an die Spitze, während du die Ostindien-Kompanie leitest.";
"Thumbnail";"https://cf.geekdo-images.com/TAdE4z_bwAAjJlmPrkmKhA__thumb/img/pwgtQn8ArKjwBxk3bnDuIVAPWgU=/fit-in/200x150/filters:strip_icc()/pic6601629.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"7854";
"Name";"YINSH <small>(2003)</small>";
"Beschreibung";"In YINSH bewegt ihr eure Ringe über das Spielfeld und lasst dabei farbwechselnde Marker zurück. Ziel ist es, eine Reihe aus fünf Markern in eurer Farbe zu legen. Doch Vorsicht: Jeder Erfolg kostet euch einen eurer Ringe, was eure Möglichkeiten einschränkt. Diese Mischung aus taktischem Vorankommen und Schwächen des eigenen Spiels macht YINSH so spannend. Entwickelt Strategien und überlistet eure Gegner:innen in diesem dynamischen, abstrakten Strategiespiel. <span class='filter-values' data-player-number='2' data-mechanics='tilePlacement' data-themes='' ></span>";
"Tagline";"Bewege Ringe über Spielsteine, um sie umzudrehen, und bilde eine Reihe aus fünf in deiner Farbe.";
"Thumbnail";"https://cf.geekdo-images.com/a9Dco_g83IUWxrpxsw8ibw__thumb/img/2JsnDtb5luvivTuwyHdEkGkxyNs=/fit-in/200x150/filters:strip_icc()/pic2844830.png";
"0";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
