"Tagline";"Decipher your opponents' code before they decipher yours. Don't get caught.";
"Thumbnail";"https://cf.geekdo-images.com/hHZWXnUTMYDd_KTAM6Jwlw__thumb/img/O5XHaPOALYquS058qcXWVm5b_k4=/fit-in/200x150/filters:strip_icc()/pic3759421.jpg";
"1";"";
"1";"";
"-1";"";
"0";"";
"0";"";
"#####";"Freizeile";
"ID";"322289";
"Name";"Darwin's Journey <small>(2023)</small>";
"Beschreibung";"When all you can identify in the horizon for many long days is the line that detaches the sea from the sky, the glimpse of a distant shore appearing before you will make you shiver at the understanding that the adventure is about to begin.&#10;&#10;You find yourself astonished, landing on the shore that will be the origin of an extensive exploration through the Galapagos, a magic place of inconceivable beauty and endless biodiversity. There, you will gather repertoires and expand your knowledge of the natural sciences.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='workerPlacement' data-themes=''></span>";
"Tagline";"Retrace Darwin’s journey to the Galapagos in a worker-placement adventure.";
"Thumbnail";"https://cf.geekdo-images.com/-A_ABjMw4PdoAZrH-FjiiA__thumb/img/_rJRtHzqatLg9OQM0x1UaC1cRGY=/fit-in/200x150/filters:strip_icc()/pic5726930.png";
"-2";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"264220";
"Name";"Tainted Grail: The Fall of Avalon <small>(2019)</small>";
"Beschreibung";"Tainted Grail: the Fall of Avalon  is an unforgettable, solo or cooperative adventure experience for 1-4 players. Blending Arthurian legends and Celtic mythology with a unique vision, it allows you to impact the game world in deep and meaningful ways. A deep, branching storyline allows you to tackle problems in different ways, ensuring no two games play alike.<br><span class='filter-values' data-player-number='1 2' data-mechanisms='deckBuilding' data-themes='adventure fantasy medieval'></span>";
"Tagline";"Exploration, battle and diplomacy in a dark Arthurian realm.";
"Thumbnail";"https://cf.geekdo-images.com/aAwBzPzta4joKfFZt05hCw__thumb/img/zvV21ZaydrMSEbbYSNXcmw3WmfY=/fit-in/200x150/filters:strip_icc()/pic4385726.jpg";
"-1";"";
"-1";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"155821";
"Name";"Inis <small>(2016)</small>";
"Beschreibung";"Inis is a game deeply rooted in Celtic history and lore in which players win by being elected King of the Island (Inis). Players can try to achieve one of three different victory conditions:&#10;&#10;&#10;     Leadership: Be the leader &mdash; i.e., have more clan figures than any other player &mdash; of territories containing at least six opponents' clans.&#10;     Land: Have your clans present in at least six different territories.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='areaControl drafting' data-themes='fantasy medieval war'></span>";
"Tagline";"Claim the crown through merit and wisdom in this Celtic island struggle.";
"Thumbnail";"https://cf.geekdo-images.com/6QE8mnPFmauoj2THsyUYPA__thumb/img/m63hnvHi6jqlva52FGaWbEqzjys=/fit-in/200x150/filters:strip_icc()/pic4739757.jpg";
"0";"";
"0";"";
"-1";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"37111";
"Name";"Battlestar Galactica: The Board Game <small>(2008)</small>";
"Beschreibung";"Battlestar Galactica: The Board Game is an exciting game of mistrust, intrigue, and the struggle for survival. Based on the epic and widely-acclaimed Sci Fi Channel series, Battlestar Galactica: The Board Game puts players in the role of one of ten of their favorite characters from the show. Each playable character has their own abilities and weaknesses, and must all work together in order for humanity to have any hope of survival.<br><span class='filter-values' data-player-number='4 5 6' data-mechanisms='deduction' data-themes='scifi'></span>";
"Tagline";"How can the human race survive when you don't know who is actually human?";
"Thumbnail";"https://cf.geekdo-images.com/5Q2w2rFJiFI_uV89KP6ECg__thumb/img/s1BljxEdoxQ1zGYiw05Qa9rg9hI=/fit-in/200x150/filters:strip_icc()/pic354500.jpg";
"-1";"";
"-2";"";
"-1";"";
"-1";"";
"0";"";
"#####";"Freizeile";
"ID";"163068";
"Name";"Trickerion: Legends of Illusion <small>(2015)</small>";
"Beschreibung";"Trickerion is a competitive Euro-style strategy game set in a fictional world inspired by the late 19th century urban life and culture, spiced with a pinch of supernatural.&#10;&#10;Players take on the roles of rival stage illusionists, each with their own strengths and characteristics. They are striving for fortune and fame in a competition hosted by a legendary magician, looking for a successor worthy of the mighty Trickerion Stone, which is fabled to grant supernatural power to its owner.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='tilePlacement workerPlacement' data-themes=''></span>";
"Tagline";"Magicians perform dazzling tricks for money and fame in a Victorian steampunk world.";
"Thumbnail";"https://cf.geekdo-images.com/9gob752VqEklQFV_gz16hw__thumb/img/C2GPhkDu7fWK6L64MTOaYVRCgS4=/fit-in/200x150/filters:strip_icc()/pic2585510.png";
"-2";"";
"-2";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"236457";
"Name";"Architects of the West Kingdom <small>(2018)</small>";
"Beschreibung";"Architects of the West Kingdom is set at the end of the Carolingian Empire, circa 850 AD. As royal architects, players compete to impress their King and maintain their noble status by constructing various landmarks throughout his newly appointed domain. Players need to collect raw materials, hire apprentices, and keep a watchful eye on their workforce.<br><span class='filter-values' data-player-number='2 3 4 5' data-mechanisms='workerPlacement drafting' data-themes='cities medieval'></span>";
"Tagline";"Will you be a virtuous or nefarious servant of the king? Build your way to glory.";
"Thumbnail";"https://cf.geekdo-images.com/OAX7HfOz-9N60StgADzd0g__thumb/img/sBMaoJ-Kz74lJ6djcl-NNMTr0Wo=/fit-in/200x150/filters:strip_icc()/pic3781944.png";
"0";"";
"0";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"310873";
"Name";"Carnegie <small>(2022)</small>";
"Beschreibung";"Carnegie was inspired by the life of Andrew Carnegie who was born in Scotland in 1835. Andrew Carnegie and his parents emigrated to the United States in 1848. Although he started his career as a telegraphist, his role as one of the major players in the rise of the United States&rsquo; steel industry made him one of the richest men in the world and an icon of the American dream.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='workerPlacement' data-themes='cities'></span>";
"Tagline";"Become the most influential entrepreneur and benefactor of your era!";
"Thumbnail";"https://cf.geekdo-images.com/0qxz9DRRhsJrIW1TJ-kz0w__thumb/img/ma4yc5wbMVrfbg9r21-LxGVwRKw=/fit-in/200x150/filters:strip_icc()/pic5710736.jpg";
"-2";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"364073";
"Name";"Splendor Duel <small>(2022)</small>";
"Beschreibung";"Confront your rival guild in a race for victory. Take Gem and Pearl tokens from the common board, then purchase cards, gather bonuses, royal favours, and prestige.&#10;&#10;Discover new twists and strategic opportunities derived from Splendor, the original best-selling game. Acquire cards with impressive powers, take advantage of special Privileges, and fight over scarce access to Pearls.<br><span class='filter-values' data-player-number='2' data-mechanisms='drafting' data-themes='medieval'></span>";
"Tagline";"Renaissance merchants go head to head to please nobility.";
"Thumbnail";"https://cf.geekdo-images.com/V1PyFDPNFY4bJFgreLPxmQ__thumb/img/E0OuG2X4HsbOdCh1uLyZZcMiapQ=/fit-in/200x150/filters:strip_icc()/pic6929347.jpg";
"1";"";
"2";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"122515";
"Name";"Keyflower <small>(2012)</small>";
"Beschreibung";"Keyflower is a game for two to six players played over four rounds. Each round represents a season: spring, summer, autumn, and finally winter. Each player starts the game with a &quot;home&quot; tile and an initial team of eight workers, each of which is colored red, yellow, or blue. Workers of matching colors are used by the players to bid for tiles to add to their villages.<br><span class='filter-values' data-player-number='2 3 4 5' data-mechanisms='tilePlacement auction workerPlacement' data-themes='cities medieval'></span>";
"Tagline";"Compete in a unique auction system to build the most prosperous village.";
"Thumbnail";"https://cf.geekdo-images.com/HbfgxDJZQnNEZQKvpmJxQg__thumb/img/5t1MtJEDdhSgtyJlmu3Hu1qR_ZQ=/fit-in/200x150/filters:strip_icc()/pic2278942.jpg";
"-1";"";
"-1";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"170042";
"Name";"Raiders of the North Sea <small>(2015)</small>";
"Beschreibung";"Raiders of the North Sea is set in the central years of the Viking Age. As Viking warriors, players seek to impress the Chieftain by raiding unsuspecting settlements. To do so, players need to assemble a crew, collect provisions, and journey north to plunder gold, iron and livestock. Glory can be found in battle, even at the hands of the Valkyrie, so gather your warriors because it's raiding season!<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement' data-themes='medieval nautical'></span>";
"Tagline";"Gather your Viking crew in order to plunder seas and lands for glory!";
"Thumbnail";"https://cf.geekdo-images.com/hXdfAhgZ8OeyWLunt36wlw__thumb/img/vh7ttK5C_kKf5YZNYOY4vfsgXHU=/fit-in/200x150/filters:strip_icc()/pic3578101.jpg";
"0";"";
"0";"";
"0";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"42";
"Name";"Tigris & Euphrates <small>(1997)</small>";
"Beschreibung";"Regarded by many as Reiner Knizia's masterpiece, Tigris &amp; Euphrates is set in the ancient fertile crescent with players building civilizations through tile placement. Players are given four different leaders: farming, trading, religion, and government. The leaders are used to collect victory points in these same categories.<br><span class='filter-values' data-player-number='3 4' data-mechanisms='tilePlacement areaControl' data-themes='ancient'></span>";
"Tagline";"Keep your Mesopotamian civilisation in perfect balance through revolutions and wars.";
"Thumbnail";"https://cf.geekdo-images.com/soAzNVWglCdVBacNjoCTJw__thumb/img/0UPEyOaSFyqEH1ikrSig_218RQ0=/fit-in/200x150/filters:strip_icc()/pic2338267.jpg";
"-1";"";
"-1";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"277659";
"Name";"Final Girl <small>(2021)</small>";
"Beschreibung";"Playing on a famous horror movie trope, Final Girl is a solitaire-only game that puts the player in the shoes of a female protagonist who must kill the slasher if she wants to survive.&#10;&#10;The Core Box, when combined with one of our Feature Film Boxes, has everything you need to play the game. Each Feature Film Box features a unique Killer and and iconic Location, and the more Feature Films you have, the more killer/location combinations you can experience!<br><span class='filter-values' data-player-number='1' data-mechanisms='' data-themes='horror'></span>";
"Tagline";"You alone must survive and defeat the horror movie killer.";
"Thumbnail";"https://cf.geekdo-images.com/TUtzY-F7gKTIKm9y8e1AQw__thumb/img/CVgcWusAt0oVteoy0XYmsFmhfQY=/fit-in/200x150/filters:strip_icc()/pic6520382.jpg";
"0";"";
"1";"";
"0";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"40834";
"Name";"Dominion: Intrigue <small>(2009)</small>";
"Beschreibung";"In Dominion: Intrigue (as with Dominion), each player starts with an identical, very small deck of cards. In the center of the table is a selection of other cards the players can &quot;buy&quot; as they can afford them. Through their selection of cards to buy, and how they play their hands as they draw them, the players construct their deck on the fly, striving for the most efficient path to the precious victory points by game end.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='deckBuilding drafting' data-themes='medieval'></span>";
"Tagline";"Enlist torturers, swindlers, and saboteurs to gain wealth and dominate the kingdom.";
"Thumbnail";"https://cf.geekdo-images.com/OGOmpi0GgwOwH2y28QgkuA__thumb/img/jnSHqOXWLN3PfdpCtnfjf44oTsA=/fit-in/200x150/filters:strip_icc()/pic460011.jpg";
"0";"";
"2";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"271055";
"Name";"Dwellings of Eldervale <small>(2020)</small>";
"Beschreibung";"Dwellings of Eldervale is an epic worker placement game set in a once lost magical world. Giant elemental monsters roam while dragons, wizards and warriors battle for dominance over 8 elemental realms. Players control unique factions seeking to adventure, battle, grow in power and ultimately dwell Eldervale, shaping it to their vision.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='workerPlacement' data-themes='fantasy'></span>";
"Tagline";"Battle for control of a new fantasy realm in this worker placement game.";
"Thumbnail";"https://cf.geekdo-images.com/qJQXn0kvzvHBKWzSQN7vpw__thumb/img/nyFpcKV3cBOVO1pEImnBYLc_BRE=/fit-in/200x150/filters:strip_icc()/pic4742944.jpg";
"-1";"";
"-2";"";
"0";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"18602";
"Name";"Caylus <small>(2005)</small>";
"Beschreibung";"Once upon a time ...&#10;1289. To strengthen the borders of the Kingdom of France, King Philip the Fair decided to have a new castle built. For the time being, Caylus is but a humble village, but soon, workers and craftsmen will be flocking by the cartload, attracted by the great prospects.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement' data-themes='cities medieval'></span>";
"Tagline";"Entrepreneurs pay workers & bribe an official to build a Château & gain royal favor.";
"Thumbnail";"https://cf.geekdo-images.com/yC7nOSc1x5PT-oNnh6TEcQ__thumb/img/ec9AK_e7FTbxy9tA8er2wW4UnqA=/fit-in/200x150/filters:strip_icc()/pic1638795.jpg";
"-2";"";
"-2";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"203993";
"Name";"Lorenzo il Magnifico <small>(2016)</small>";
"Beschreibung";"Lorenzo de' Medici, also known as &quot;Lorenzo il Magnifico&quot; (Lorenzo the Magnificent), was one of the most powerful and enthusiastic patrons of the Italian Renaissance.&#10;&#10;In Lorenzo il Magnifico, each player takes the role of the head of a noble family in a city during the Italian Renaissance to gain more prestige and fame &mdash; that is, victory points (VP) &mdash; than anyone else. To do so, you send your family members to different areas of town, where they can obtain many achievements.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement drafting' data-themes='medieval'></span>";
"Tagline";"Avoid excommunication and lead your family to power during the Italian Renaissance.";
"Thumbnail";"https://cf.geekdo-images.com/8G6GkImjt0F_L5aYb8fmtQ__thumb/img/MoUo5LUThQh7CyxGX6QnPBM5zAo=/fit-in/200x150/filters:strip_icc()/pic3175535.jpg";
"-1";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"73439";
"Name";"Troyes <small>(2010)</small>";
"Beschreibung";"In Troyes (pronounced &quot;twah&quot;), players recreate four centuries of history of this famous city of the Champagne region of France. Each player manages their segment of the population (represented by a horde of dice) and their hand of cards, which represent the three primary domains of the city:  religious, military, and civil. Players can also offer cash to their opponents' populace in order to get a little moonlighting out of them &mdash; anything for more fame!<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='areaControl workerPlacement' data-themes='medieval'></span>";
"Tagline";"Defend the city and rise to power by influencing the merchants, knights and clergy.";
"Thumbnail";"https://cf.geekdo-images.com/fBIe-aEPtJKC-ceNlspK6A__thumb/img/Npv5mrWBkjnlKjl_8hGLNk9CCwc=/fit-in/200x150/filters:strip_icc()/pic750583.jpg";
"-1";"";
"0";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"146021";
"Name";"Eldritch Horror <small>(2013)</small>";
"Beschreibung";"Across the globe, ancient evil is stirring. Now, you and your trusted circle of colleagues must travel around the world, working against all odds to hold back the approaching horror. Foul monsters, brutal encounters, and obscure mysteries will take you to your limit and beyond. All the while, you and your fellow investigators must unravel the otherworldy mysteries scattered around the globe in order to push back the gathering mayhem that threatens to overwhelm humanity.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='' data-themes='adventure horror'></span>";
"Tagline";"An unknown Ancient One approaches the world—and you must solve mysteries to stop it.";
"Thumbnail";"https://cf.geekdo-images.com/oxdsZKIX5_3ovDo38EIaeg__thumb/img/I1oCwOcGxAOVx2VE2LcXuKWoLvY=/fit-in/200x150/filters:strip_icc()/pic1872452.jpg";
"-1";"";
"-2";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"217372";
"Name";"The Quest for El Dorado <small>(2017)</small>";
"Beschreibung";"In The Quest for El Dorado, players take the roles of expedition leaders who have embarked on a search for the legendary land of gold in the dense jungles of South America. Each player assembles and equips their own team, hiring various helpers from the scout to the scientist to the aborigine. All of them have one goal in mind: Reaching the golden border first and winning all of the riches for themselves.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='deckBuilding drafting' data-themes='adventure racing'></span>";
"Tagline";"Race through a dense South American jungle in pursuit of the legendary city of gold.";
"Thumbnail";"https://cf.geekdo-images.com/b5VyYjNfAxJ4Z-Dx2UWlqg__thumb/img/TB_X7b0PIfykfnI12rm3bt6rnGY=/fit-in/200x150/filters:strip_icc()/pic7945692.jpg";
"1";"";
"1";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"269385";
"Name";"The Lord of the Rings: Journeys in Middle-Earth <small>(2019)</small>";
"Beschreibung";"Embark on your own adventures in J.R.R. Tolkien's iconic world with The Lord of the Rings: Journeys in Middle-Earth, a fully co-operative, app-supported board game for one to five players! You'll battle villainous foes, make courageous choices, and strike a blow against the evil that threatens the land &mdash; all as part of a thrilling campaign that leads you across the storied hills and dales of Middle-Earth.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='deckBuilding' data-themes='adventure fantasy'></span>";
"Tagline";"Heroes explore Middle-earth, working together to combat evil in an epic campaign.";
"Thumbnail";"https://cf.geekdo-images.com/1XA2-niwTBa0HEB7hOz3Dw__thumb/img/iMrsSq7nICZjz1DBXkefq-8E9Js=/fit-in/200x150/filters:strip_icc()/pic4530974.jpg";
"0";"";
"-1";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"172386";
"Name";"Mombasa <small>(2015)</small>";
"Beschreibung";"In Mombasa, players acquire shares of chartered companies based in Mombasa, Cape Town, Saint-Louis, and Cairo and spread their trading posts throughout the African continent in order to earn the most money.&#10;&#10;&quot;As I expected, the East African Company's network of trading posts has spread far into the West. They were even able to expand into a couple of diamond mines.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='areaControl deckBuilding workerPlacement drafting' data-themes=''></span>";
"Tagline";"Acquire shares of unique companies and propagate their trading posts to rake in cash.";
"Thumbnail";"https://cf.geekdo-images.com/VceWk5QVkgIp6rWDl5qHKQ__thumb/img/_4ZkvkgZey9R2OJOw_TqF426Qew=/fit-in/200x150/filters:strip_icc()/pic2611318.jpg";
"-2";"";
"-2";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"12493";
"Name";"Twilight Imperium: Third Edition <small>(2005)</small>";
"Beschreibung";"Twilight Imperium Third Edition is an epic empire-building game of interstellar conflict, trade, and struggle for power. Players take the roles of ancient galactic civilizations, each seeking to seize the imperial throne via warfare, diplomacy, and technological progression. With geomorphic board tiles, exquisite plastic miniatures, hundreds of cards, and introducing a rich set of strategic dimensions that allows each player to refocus their game-plan, the original designer (Christian T.<br><span class='filter-values' data-player-number='4 5 6' data-mechanisms='tilePlacement trading' data-themes='scifi war'></span>";
"Tagline";"Epic empire-building game of interstellar conflict, trade, and struggle for power.";
"Thumbnail";"https://cf.geekdo-images.com/MHeQQrbauUVsvh2QF6PMog__thumb/img/9dc8SjfrB38KrNsuHd_JZOXnwYk=/fit-in/200x150/filters:strip_icc()/pic4128153.jpg";
"-2";"";
"-2";"";
"-1";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"180263";
"Name";"The 7th Continent <small>(2017)</small>";
"Beschreibung";"It's the early 20th century. You have decided to sail back to the newly discovered seventh continent to attempt to lift the terrible curse that has struck you since your return from the previous expedition.&#10;&#10;In The 7th Continent, a solo or cooperative &quot;choose-your-own-adventure&quot; exploration board game, you choose a character and begin your adventure on your own or with a team of other explorers.<br><span class='filter-values' data-player-number='1 2' data-mechanisms='' data-themes='adventure scifi'></span>";
"Tagline";"Journey through a vibrant but deadly land to uncover the key to lifting your curse.";
"Thumbnail";"https://cf.geekdo-images.com/OYne8uBCHv5oEgRfpOrV0A__thumb/img/_YPdmxegKIoZI_ButuMJzfw9UBo=/fit-in/200x150/filters:strip_icc()/pic2648303.jpg";
"0";"";
"-2";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"163412";
"Name";"Patchwork <small>(2014)</small>";
"Beschreibung";"In Patchwork, two players compete to build the most aesthetic (and high-scoring) patchwork quilt on a personal 9x9 game board. To start play, lay out all of the patches at random in a circle and place a marker directly clockwise of the 2-1 patch. Each player takes five buttons &mdash; the currency/points in the game &mdash; and someone is chosen as the start player.<br><span class='filter-values' data-player-number='2' data-mechanisms='tilePlacement drafting' data-themes=''></span>";
"Tagline";"Piece together a quilt and leave no holes to become the button master.";
"Thumbnail";"https://cf.geekdo-images.com/wLW7pFn0--20lEizEz5p3A__thumb/img/P49TUiytgjmRAtKsfO7Y3yU_xic=/fit-in/200x150/filters:strip_icc()/pic2270442.jpg";
"1";"";
"2";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"12";
"Name";"Ra <small>(1999)</small>";
"Beschreibung";"Ra is an auction and set-collection game with an Ancient Egyptian theme.  Each turn players are able to purchase lots of tiles with their bidding tiles (suns).  Once a player has used up his or her suns, the other players continue until they do likewise, which may set up a situation with a single uncontested player bidding on tiles before the end of the round occurs.  Tension builds because the round may end before all players have had a chance to win their three lots for the epoch.  The various tiles either give immediate points, prevent negative points for not having certain types at the end of the round (epoch), or give points after the final round.  The game lasts for three &quot;epochs&quot; (rounds).  The game offers a short learning curve, and experienced players find it both fast-moving and a quick play.&#10;&#10;From the Box:&#10;The game spans 1500 years of Egyptian history in less than an hour!&#10;The players seek to expand their power and fame and there are many ways to accomplish this: Influencing Pharaohs, Building monuments, Farming on the Nile, Paying homage to the Gods, Advancing the technology and culture of the people.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='pushYourLuck auction' data-themes='ancient fantasy'></span>";
"Tagline";"Bid to acquire the most valuable sets of Egyptian artifacts and resources.";
"Thumbnail";"https://cf.geekdo-images.com/k7lG683LBZdvFyS-FH-MpA__thumb/img/6KTtiknxxGwd0ARKrlsdoXFtHfI=/fit-in/200x150/filters:strip_icc()/pic6746812.png";
"0";"";
"1";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"102680";
"Name";"Trajan <small>(2011)</small>";
"Beschreibung";"Set in ancient Rome, Trajan is a development game in which players try to increase their influence and power in various areas of Roman life such as political influence, trading, military dominion and other important parts of Roman culture.&#10;&#10;The central mechanism of the game uses a system similar to that in Mancala or pit-and-pebbles games. In Trajan, a player has six possible actions: building, trading, taking tiles from the forum, using the military, influencing the Senate, and placing Trajan tiles on his tableau.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='drafting' data-themes='ancient'></span>";
"Tagline";"Manage and rule all aspects of Ancient Rome with a clever action selection mancala.";
"Thumbnail";"https://cf.geekdo-images.com/djdeCr__iNV5rMnGnxNiaQ__thumb/img/jULoayRVuV3c8cRqKOPsf7oMO5w=/fit-in/200x150/filters:strip_icc()/pic4336095.png";
"-2";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"144733";
"Name";"Russian Railroads <small>(2013)</small>";
"Beschreibung";"In Russian Railroads, players compete in an exciting race to build the largest and most advanced railway network. In order to do so, the players appoint their workers to various important tasks.&#10;&#10;The development of simple tracks will quickly bring the players to important places, while the modernization of their railway network will improve the efficiency of their machinery.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement' data-themes='cities'></span>";
"Tagline";"Acquire locomotives & industry, build track, and hire the best engineers in Russia.";
"Thumbnail";"https://cf.geekdo-images.com/B0oEVgeqs4_rT8oyb1_Juw__thumb/img/oZkHYUMtcGVwg_gz6OjtuiD3vmU=/fit-in/200x150/filters:strip_icc()/pic1772936.jpg";
"-1";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"36218";
"Name";"Dominion <small>(2008)</small>";
"Beschreibung";"&quot;You are a monarch, like your parents before you, a ruler of a small pleasant kingdom of rivers and evergreens. Unlike your parents, however, you have hopes and dreams! You want a bigger and more pleasant kingdom, with more rivers and a wider variety of trees. You want a Dominion!<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='deckBuilding drafting' data-themes='medieval'></span>";
"Tagline";"Acquire the most valuable lands by building your deck with treasure and power cards.";
"Thumbnail";"https://cf.geekdo-images.com/j6iQpZ4XkemZP07HNCODBA__thumb/img/B2u2ghwlmI_qsUtCwuvcbnBcIqU=/fit-in/200x150/filters:strip_icc()/pic394356.jpg";
"0";"";
"2";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"4098";
"Name";"Age of Steam <small>(2002)</small>";
"Beschreibung";"Steam-belching iron horses roar across the wild plains! Age of Steam relives the era when pioneering U.S. railroads built the tracks that transformed America's economy. The cut-throat action is centered on the industrial powerhouses of the growing nation: Pittsburgh, Cincinnati, Chicago, and beyond.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='tilePlacement auction' data-themes=''></span>";
"Tagline";"Outperform your railroad rivals with shares, auctions, track-building, and deliveries";
"Thumbnail";"https://cf.geekdo-images.com/gBPzZsgm9nrUYVfdK216NA__thumb/img/aceZ647BbV53Yv7rod9AwpTTst0=/fit-in/200x150/filters:strip_icc()/pic4557340.png";
"-2";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"310100";
"Name";"Nemesis: Lockdown <small>(2022)</small>";
"Beschreibung";"Nemesis Lockdown is the first stand alone expansion to Nemesis. During the game, players will be taken to a totally new location - a secret base on Mars, represented by a multi level board. Lockdown will retain the highly cinematic, semi-co-op experience of the original game, while introducing a lot of new, fresh mechanics.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='' data-themes='adventure horror scifi'></span>";
"Tagline";"Survive an alien-infested lab on Mars but beware of other players and their agendas.";
"Thumbnail";"https://cf.geekdo-images.com/NEbmFFGhKwegIryUArgw6w__thumb/img/hXvYab51gUQLL05r7sVFEjLZAYI=/fit-in/200x150/filters:strip_icc()/pic7110034.jpg";
"-2";"";
"-2";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"205896";
"Name";"Rising Sun <small>(2018)</small>";
"Beschreibung";"The great and forgotten Kami have returned from the underworld, displeased with the affairs of the Empire&rsquo;s present Sh&#197;&#141;gun. At the start of spring in the Great New Year, the Kami have gathered their sacred clans with one quest: reclaim the lands of Nippon and return them to their honorable, spiritual traditions. However, each clan is bound by their own proud traditions to a unique vision for this great return and must wage a powerful diplomatic war across eight provinces.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='areaControl auction drafting trading' data-themes='fantasy war'></span>";
"Tagline";"Lead your clan to victory through negotiation, combat, monsters and favors from Kami.";
"Thumbnail";"https://cf.geekdo-images.com/iwevA6XmiNLHn1QnGUucqw__thumb/img/UNKv6MWzJUAwhhP7-ng6HoinRa8=/fit-in/200x150/filters:strip_icc()/pic3880340.jpg";
"-1";"";
"-1";"";
"1";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"43015";
"Name";"Hansa Teutonica <small>(2009)</small>";
"Beschreibung";"The players act as traders trying to get victory points for building a network of offices, controlling cities, collecting bonus markers, or when other traders use the cities they control. After controlling a line between two cities with your pawns, you can decide to build an office (and maybe also establish control and/or get a bonus marker) or to get a skill improvement from some of the cities.&#10;&#10;Players have to improve their traders' &quot;skills&quot; for the following effects: getting more VP from offices in their network, getting more available action points, increasing the number of available pawns, and getting the right to place pawns and get more special pawns.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='areaControl' data-themes='medieval'></span>";
"Tagline";"Build networks of merchants along the roads and market towns of the Hanseatic League.";
"Thumbnail";"https://cf.geekdo-images.com/3IkzYcplGfFtVrd3syClHg__thumb/img/4350nWgj6kTrn8BWFI6cxvts_E0=/fit-in/200x150/filters:strip_icc()/pic839090.jpg";
"-1";"";
"0";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"218417";
"Name";"Aeon's End: War Eternal <small>(2017)</small>";
